_id,created_at,image_url,outcome_name,phone,price,updated_at
64ddf1f6439dc429a4dab22c,2023-08-17T10:09:58.862Z,,rokok,0d10992064e60096365e0a3611ea22d72b05964f79a874d0be87544b439c610b,24000,2023-08-17T10:09:58.862Z
64ddf1fc439dc429a4dab22d,2023-08-17T10:10:04.374Z,,kopi,0d10992064e60096365e0a3611ea22d72b05964f79a874d0be87544b439c610b,6000,2023-08-17T10:10:04.374Z
64ddf492439dc429a4dab22e,2023-08-17T10:21:06.286Z,,Donasi,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,300,2023-08-17T10:21:26.929Z
64ddfa4d439dc429a4dab230,2023-08-17T10:45:33.674Z,94d30c5c-3ddb-468e-9761-2dca75f8389b.jpeg,LAM,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,35000,2023-08-17T10:45:33.674Z
64ddfa4d439dc429a4dab232,2023-08-17T10:45:33.675Z,94d30c5c-3ddb-468e-9761-2dca75f8389b.jpeg,Es teh manis 1,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,6000,2023-08-17T10:45:33.675Z
64ddfa4d439dc429a4dab231,2023-08-17T10:45:33.675Z,94d30c5c-3ddb-468e-9761-2dca75f8389b.jpeg,Kapri,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,25000,2023-08-17T10:45:33.675Z
64ddfa4d439dc429a4dab234,2023-08-17T10:45:33.676Z,94d30c5c-3ddb-468e-9761-2dca75f8389b.jpeg,Jeruk sonki t,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,15000,2023-08-17T10:45:33.676Z
64ddfb7b439dc429a4dab235,2023-08-17T10:50:35.608Z,,bensin 2x,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,40000,2023-08-17T10:50:35.608Z
64ddfb8b439dc429a4dab236,2023-08-17T10:50:51.166Z,,bensin ayang,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,12000,2023-08-17T10:50:51.166Z
64ddfba9439dc429a4dab237,2023-08-17T10:51:21.649Z,,bensin ayang,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,20000,2023-08-17T10:51:21.649Z
64ddfbe5439dc429a4dab238,2023-08-17T10:52:21.569Z,,makan,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,13000,2023-08-17T10:52:21.569Z
64ddfc37439dc429a4dab239,2023-08-17T10:53:43.692Z,,golda,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,3000,2023-08-17T10:53:43.692Z
64ddfc63439dc429a4dab23a,2023-08-17T10:54:27.416Z,,listrik,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,16000,2023-08-17T10:54:27.416Z
64ddfc77439dc429a4dab23b,2023-08-17T10:54:47.502Z,,wahana zombie,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,35000,2023-08-17T10:54:47.502Z
64de00d8439dc429a4dab23c,2023-08-17T11:13:28.466Z,,pop mie,efe1f739e1d82b076d948ecef806419aa202f957b23f18284e23880dada42b07,6000,2023-08-17T11:13:28.466Z
64de053b439dc429a4dab23d,2023-08-17T11:32:11.079Z,,Selasa Total,e87c6e709e35e4103bf7732c26222b26eb58a7569755eb9f33c73bb9f0aaa4f9,75000,2023-08-17T11:32:11.079Z
64de0594439dc429a4dab23e,2023-08-17T11:33:40.637Z,,Rabu Total,e87c6e709e35e4103bf7732c26222b26eb58a7569755eb9f33c73bb9f0aaa4f9,22000,2023-08-17T11:33:40.637Z
64de1644439dc429a4dab240,2023-08-17T12:44:52.081Z,,katsu,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,8000,2023-08-17T12:44:52.081Z
64de1656439dc429a4dab241,2023-08-17T12:45:10.917Z,,rokok,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,21000,2023-08-17T12:45:10.917Z
64de1698439dc429a4dab242,2023-08-17T12:46:16.895Z,,air,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,3000,2023-08-17T12:46:16.895Z
64de1ba4439dc429a4dab243,2023-08-17T13:07:48.765Z,,samsu,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,30000,2023-08-17T13:07:48.765Z
64de1bb2439dc429a4dab244,2023-08-17T13:08:02.642Z,,makan 3 orang,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,52000,2023-08-17T13:08:02.642Z
64de1bd0439dc429a4dab245,2023-08-17T13:08:32.542Z,,kopi hitam,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,5000,2023-08-17T13:08:32.542Z
64de1bdf439dc429a4dab246,2023-08-17T13:08:47.165Z,,kas kamar,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,10000,2023-08-17T13:08:47.165Z
64de1bec439dc429a4dab247,2023-08-17T13:09:00.151Z,,iuran kamar,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,17000,2023-08-17T13:09:00.151Z
64de25d9439dc429a4dab248,2023-08-17T13:51:21.599Z,,makan di warteg,dc735ca04e51248be4cac8a62b660d683d4c026e1234f243d1a40993ee046b5d,10000,2023-08-17T13:51:21.599Z
64de25eb439dc429a4dab249,2023-08-17T13:51:39.423Z,,Minuman Teh,dc735ca04e51248be4cac8a62b660d683d4c026e1234f243d1a40993ee046b5d,2500,2023-08-17T13:51:39.423Z
64de2b77439dc429a4dab24b,2023-08-17T14:15:19.635Z,,jajan,b4cae320923cfc62fa6e0325fa06003a16262112684a5c6ccb80b6e3c4cea703,40000,2023-08-17T14:15:19.635Z
64de30d3439dc429a4dab24c,2023-08-17T14:38:11.195Z,,naufal,3ec39e5e184fb7bbc275a8410b32f9bfe800faa5a257f7118f5e992fe202b713,13000,2023-08-17T14:38:11.195Z
64de334e439dc429a4dab24d,2023-08-17T14:48:46.360Z,,makan sore dan es ,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,16000,2023-08-17T14:48:46.360Z
64de3ae0439dc429a4dab24f,2023-08-17T15:21:04.048Z,,jajan,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,6000,2023-08-17T15:21:04.048Z
64de4930439dc429a4dab251,2023-08-17T16:22:08.898Z,,mie ayam,c24c0da355344c4befd9b28d13bcc1b30c879ee98622f279b43d3347f412721a,10000,2023-08-17T16:22:08.898Z
64de49dc439dc429a4dab253,2023-08-17T16:25:00.133Z,,Oli Gardan,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,10690,2023-08-17T16:25:00.133Z
64de49e1439dc429a4dab254,2023-08-17T16:25:05.634Z,,Oli Mesin,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,68500,2023-08-17T16:25:05.634Z
64de49e7439dc429a4dab255,2023-08-17T16:25:11.292Z,,Rak Dinding,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,16750,2023-08-17T16:25:11.292Z
64de49e9439dc429a4dab256,2023-08-17T16:25:13.369Z,,Jajan Ngabret.id,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,15110,2023-08-17T16:25:13.369Z
64de4a81439dc429a4dab257,2023-08-17T16:27:45.549Z,,Baterai A3,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,18500,2023-08-17T16:27:45.549Z
64de5b6e439dc429a4dab258,2023-08-17T17:39:58.957Z,,Djarum coklat extra,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,15000,2023-08-17T17:39:58.957Z
64de61f6439dc429a4dab259,2023-08-17T18:07:50.987Z,,akrab,08331109a1748dc63ca503d4a29eebd389ea7d436e1a2d4a5c09ee64144d201b,45000,2023-08-17T18:07:50.987Z
64deac09439dc429a4dab25a,2023-08-17T23:23:53.466Z,,SSD nvme,633a9a7b13890b88b8672d4678100b5bbb5637b86f4e9e31012596b638dd55c8,285000,2023-08-17T23:23:53.466Z
64dec0a4439dc429a4dab25b,2023-08-18T00:51:48.484Z,,utang ulu,0c2fb3e5e00a4e69c3f208067fed37f77ebaba869a34017f48a57aa1da6a6c1b,100000,2023-08-18T00:51:48.484Z
64dec12f439dc429a4dab25c,2023-08-18T00:54:07.134Z,,mcd,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,130,2023-08-18T00:54:07.134Z
64dec1b3439dc429a4dab25d,2023-08-18T00:56:19.824Z,,beras,a37f590c33bde98de39d8cac3bd8858f58db3c8d56312444fb6560d92ce895df,100000,2023-08-18T00:56:19.824Z
64dec1ca439dc429a4dab25e,2023-08-18T00:56:42.605Z,,sayur,a37f590c33bde98de39d8cac3bd8858f58db3c8d56312444fb6560d92ce895df,30000,2023-08-18T00:56:42.605Z
64dec1e2439dc429a4dab25f,2023-08-18T00:57:06.093Z,,arisan,a37f590c33bde98de39d8cac3bd8858f58db3c8d56312444fb6560d92ce895df,20000,2023-08-18T00:57:06.093Z
64dec1fb439dc429a4dab260,2023-08-18T00:57:31.881Z,,mi ayam,a37f590c33bde98de39d8cac3bd8858f58db3c8d56312444fb6560d92ce895df,20000,2023-08-18T00:57:31.881Z
64dec201439dc429a4dab261,2023-08-18T00:57:37.349Z,,air putih,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,4000,2023-08-18T00:57:37.349Z
64dec207439dc429a4dab262,2023-08-18T00:57:43.842Z,,Transjakarta,c24c0da355344c4befd9b28d13bcc1b30c879ee98622f279b43d3347f412721a,3500,2023-08-18T00:57:43.842Z
64dec21f439dc429a4dab263,2023-08-18T00:58:07.837Z,,sarapan pagi,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,12000,2023-08-18T00:58:07.837Z
64dec3ab439dc429a4dab264,2023-08-18T01:04:43.094Z,,goodday,e87c6e709e35e4103bf7732c26222b26eb58a7569755eb9f33c73bb9f0aaa4f9,5000,2023-08-18T01:04:43.094Z
64dec3b9439dc429a4dab265,2023-08-18T01:04:57.261Z,,mendoan,e87c6e709e35e4103bf7732c26222b26eb58a7569755eb9f33c73bb9f0aaa4f9,3000,2023-08-18T01:04:57.261Z
64dec71e439dc429a4dab266,2023-08-18T01:19:26.348Z,,buah,f992616e78843af16b199d9f38fe65f69c669fb733d2f6a409757c4d2409cd89,148000,2023-08-18T01:19:26.348Z
64dec735439dc429a4dab267,2023-08-18T01:19:49.907Z,,kaleyo,f992616e78843af16b199d9f38fe65f69c669fb733d2f6a409757c4d2409cd89,235000,2023-08-18T01:19:49.907Z
64decd1f439dc429a4dab268,2023-08-18T01:45:03.502Z,,makan,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,7000,2023-08-18T01:45:03.502Z
64dece4d439dc429a4dab269,2023-08-18T01:50:05.296Z,,bensin motor,1cf76e3df028b5dd566c98829bade3a3a6e62201545013144b711a4e86e7aa42,21000,2023-08-18T01:50:05.296Z
64dece58439dc429a4dab26a,2023-08-18T01:50:16.169Z,,pisang molen,1cf76e3df028b5dd566c98829bade3a3a6e62201545013144b711a4e86e7aa42,4000,2023-08-18T01:50:16.169Z
64ded091439dc429a4dab26b,2023-08-18T01:59:45.583Z,,bensin,efe1f739e1d82b076d948ecef806419aa202f957b23f18284e23880dada42b07,10000,2023-08-18T01:59:45.583Z
64ded0f7439dc429a4dab26c,2023-08-18T02:01:27.344Z,,madang,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,5000,2023-08-18T02:01:27.344Z
64ded11e439dc429a4dab26d,2023-08-18T02:02:06.082Z,f6acdaa6-1dc8-474f-83ed-a7b35f283a93.jpeg,Transaksi,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,5130,2023-08-18T02:02:06.082Z
64ded2a5439dc429a4dab26e,2023-08-18T02:08:37.222Z,,makan pagi & mie level,71b72a3b4ee7d00e90462c8cd80e48490b9e6b0b698ea143bc3c30e46a78110c,28000,2023-08-18T02:08:37.222Z
64ded3bf439dc429a4dab26f,2023-08-18T02:13:19.738Z,,bensin,85ac8ce0c496a989ec187b9b20522845fe219dce87bb7bd6d505aee009dbdd4d,70000,2023-08-18T02:13:19.738Z
64ded8bc439dc429a4dab270,2023-08-18T02:34:36.412Z,,polo,47b0133e4898d3e40d3e1ec40aac62da30eb5979a89ff7319b60faddfb120e5b,40000,2023-08-18T02:34:36.412Z
64ded8c8439dc429a4dab271,2023-08-18T02:34:48.628Z,,ramen,47b0133e4898d3e40d3e1ec40aac62da30eb5979a89ff7319b60faddfb120e5b,17000,2023-08-18T02:34:48.628Z
64ded8d3439dc429a4dab272,2023-08-18T02:34:59.344Z,,poto,47b0133e4898d3e40d3e1ec40aac62da30eb5979a89ff7319b60faddfb120e5b,23000,2023-08-18T02:34:59.344Z
64ded8df439dc429a4dab273,2023-08-18T02:35:11.634Z,,bensin,47b0133e4898d3e40d3e1ec40aac62da30eb5979a89ff7319b60faddfb120e5b,15000,2023-08-18T02:35:11.634Z
64ded98a439dc429a4dab274,2023-08-18T02:38:02.834Z,,djisamsu,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,20000,2023-08-18T02:38:02.834Z
64dedaba439dc429a4dab275,2023-08-18T02:43:06.954Z,,kopi,f22e05871839177258b5a7d1a73257e3363313ee6da93c7f60a8fc1143f7a54f,4000,2023-08-18T02:43:06.954Z
64dedace439dc429a4dab276,2023-08-18T02:43:26.467Z,,sayur,f22e05871839177258b5a7d1a73257e3363313ee6da93c7f60a8fc1143f7a54f,5000,2023-08-18T02:43:26.467Z
64dedea6439dc429a4dab277,2023-08-18T02:59:50.940Z,,donat,d99b2eb1002febd65dc3df8d46547bcf45f4eed41cb2e7a11b219cd4fe1de4c9,10000,2023-08-18T02:59:50.940Z
64deed9b439dc429a4dab278,2023-08-18T04:03:39.726Z,,Gorengan,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,5000,2023-08-18T04:03:39.726Z
64def766439dc429a4dab279,2023-08-18T04:45:26.179Z,,jasjus,efe1f739e1d82b076d948ecef806419aa202f957b23f18284e23880dada42b07,2000,2023-08-18T04:45:26.179Z
64defd29439dc429a4dab27b,2023-08-18T05:10:01.866Z,,beli lauk,8fc86f826eddbe9904c599450ab1721bd62fcbadce453781032ec1762d9b983d,16000,2023-08-18T05:10:01.866Z
64defd41439dc429a4dab27c,2023-08-18T05:10:25.264Z,,parkiran,8fc86f826eddbe9904c599450ab1721bd62fcbadce453781032ec1762d9b983d,1000,2023-08-18T05:10:25.264Z
64defd53439dc429a4dab27d,2023-08-18T05:10:43.183Z,,parkiran Boyo,8fc86f826eddbe9904c599450ab1721bd62fcbadce453781032ec1762d9b983d,2000,2023-08-18T05:10:43.183Z
64defd67439dc429a4dab27e,2023-08-18T05:11:03.342Z,,beli roti,8fc86f826eddbe9904c599450ab1721bd62fcbadce453781032ec1762d9b983d,2000,2023-08-18T05:11:03.342Z
64df0539439dc429a4dab27f,2023-08-18T05:44:25.625Z,,Pisang,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,2000,2023-08-18T05:44:25.625Z
64df074e439dc429a4dab282,2023-08-18T05:53:18.492Z,,air galon,d5e4f4413b720667723775d612aedff0d23ed8a87da3fd3952099b09282cb13e,6000,2023-08-18T05:53:18.492Z
64df0750439dc429a4dab283,2023-08-18T05:53:20.497Z,,titipan bunda,d99b2eb1002febd65dc3df8d46547bcf45f4eed41cb2e7a11b219cd4fe1de4c9,41000,2023-08-18T05:53:20.497Z
64df0775439dc429a4dab284,2023-08-18T05:53:57.800Z,,hansaplast,dc735ca04e51248be4cac8a62b660d683d4c026e1234f243d1a40993ee046b5d,1000,2023-08-18T05:53:57.800Z
64df0793439dc429a4dab285,2023-08-18T05:54:27.982Z,,roti,dc735ca04e51248be4cac8a62b660d683d4c026e1234f243d1a40993ee046b5d,3000,2023-08-18T05:54:27.982Z
64df07b5439dc429a4dab286,2023-08-18T05:55:01.520Z,,minuman ion,dc735ca04e51248be4cac8a62b660d683d4c026e1234f243d1a40993ee046b5d,8000,2023-08-18T05:55:01.520Z
64df08c1439dc429a4dab287,2023-08-18T05:59:29.747Z,,air galon,f1bff03466c8fdfa4bb85bbb202ab00f449c43509af01e04935a0308834e38b4,6000,2023-08-18T05:59:29.747Z
64df0c25439dc429a4dab289,2023-08-18T06:13:57.028Z,,belanja sayur,b8ead1727ca47b09e2b09f17cfe24321ab44ee9b42de6b805532fc33525255af,30000,2023-08-18T06:13:57.028Z
64df0d6c439dc429a4dab28a,2023-08-18T06:19:24.111Z,,tango,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,2000,2023-08-18T06:19:24.111Z
64df0d77439dc429a4dab28b,2023-08-18T06:19:35.163Z,,sosis,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,1000,2023-08-18T06:19:35.163Z
64df10b5439dc429a4dab28d,2023-08-18T06:33:25.399Z,f945272c-3485-4419-9d6c-bd42e5066852.jpeg,[AEON TANJUNG BARAT] 002 MOCHI MATCHA ST,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,12000,2023-08-18T06:33:25.399Z
64df10b5439dc429a4dab28e,2023-08-18T06:33:25.400Z,f945272c-3485-4419-9d6c-bd42e5066852.jpeg,[AEON TANJUNG BARAT] 003 MOCHI STRAWBERR,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,12000,2023-08-18T06:33:25.400Z
64df10d0439dc429a4dab290,2023-08-18T06:33:52.210Z,bd97d8b0-b80b-4add-9d27-488e7f296efc.jpeg,"[AEON TANJUNG BARAT] 000000542449 003 12,000 MOCHI STRAWBERR",3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,12000,2023-08-18T06:33:52.210Z
64df10d0439dc429a4dab291,2023-08-18T06:33:52.210Z,bd97d8b0-b80b-4add-9d27-488e7f296efc.jpeg,"[AEON TANJUNG BARAT] 000000542432 12,000",3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,12000,2023-08-18T06:33:52.210Z
64df16ae439dc429a4dab293,2023-08-18T06:58:54.214Z,,makan + minum,673280bf52a997aea76ab1e7be77bdd550438539c2a0dee6d835d87f6af267af,29000,2023-08-18T06:58:54.214Z
64df1a32439dc429a4dab294,2023-08-18T07:13:54.071Z,,makan,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,12000,2023-08-18T07:13:54.071Z
64df238d439dc429a4dab296,2023-08-18T07:53:49.301Z,,warteg,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,38000,2023-08-18T07:53:49.301Z
64df261e439dc429a4dab297,2023-08-18T08:04:46.715Z,,jajan,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,2000,2023-08-18T08:04:46.715Z
64df2627439dc429a4dab298,2023-08-18T08:04:55.879Z,,makan,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,5000,2023-08-18T08:04:55.879Z
64df2639439dc429a4dab299,2023-08-18T08:05:13.182Z,,utang sahrul,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,2000,2023-08-18T08:05:13.182Z
64df27c5439dc429a4dab29a,2023-08-18T08:11:49.978Z,,transfer,ad4295b244899a68da2dc9072247c51b89d2a2b59166b9fa34e37831ab0da02f,50000,2023-08-18T08:11:49.978Z
64df2c6e439dc429a4dab29b,2023-08-18T08:31:42.911Z,,kopi,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,5000,2023-08-18T08:31:42.911Z
64df3394439dc429a4dab29c,2023-08-18T09:02:12.648Z,,bensin,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,20000,2023-08-18T09:02:12.648Z
64df385e439dc429a4dab29d,2023-08-18T09:22:38.761Z,,mart,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,9400,2023-08-18T09:22:38.761Z
64df3894439dc429a4dab29e,2023-08-18T09:23:32.997Z,,mart,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,7000,2023-08-18T09:23:32.997Z
64df399c439dc429a4dab29f,2023-08-18T09:27:56.058Z,,kopi kapal api,f3988098f0b82bec9e73c25dffb020dbd8f16a5bf419e3394547419c0d5839ff,5000,2023-08-18T09:27:56.058Z
64df3ea1439dc429a4dab2a0,2023-08-18T09:49:21.633Z,,bensin,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,30000,2023-08-18T09:49:21.633Z
64df46f6439dc429a4dab2a2,2023-08-18T10:24:54.184Z,,kondom,1fef0890dfb65a6d84847deeda2663b3d4a0890132a3685d498607a6cfc0d5f6,35000,2023-08-18T10:24:54.184Z
64df470b439dc429a4dab2a3,2023-08-18T10:25:15.743Z,,Es teh,1d73fd9b58acc696cf3612d7d67c5bcd77f79a70d071cf2423f25992edd7794a,5000,2023-08-18T10:25:15.743Z
64df4718439dc429a4dab2a4,2023-08-18T10:25:28.639Z,,Nasi bungkus,1d73fd9b58acc696cf3612d7d67c5bcd77f79a70d071cf2423f25992edd7794a,8000,2023-08-18T10:25:28.639Z
64df4776439dc429a4dab2a5,2023-08-18T10:27:02.426Z,,Jajan,1d73fd9b58acc696cf3612d7d67c5bcd77f79a70d071cf2423f25992edd7794a,8000,2023-08-18T10:27:02.426Z
64df4cda439dc429a4dab2a6,2023-08-18T10:50:02.142Z,,bakso,d99b2eb1002febd65dc3df8d46547bcf45f4eed41cb2e7a11b219cd4fe1de4c9,5000,2023-08-18T10:50:02.142Z
64df4e9a439dc429a4dab2a7,2023-08-18T10:57:30.787Z,,foto,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,7000,2023-08-18T10:57:30.787Z
64df4f24439dc429a4dab2a8,2023-08-18T10:59:48.257Z,,makan,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,22000,2023-08-18T10:59:48.257Z
64df51a7439dc429a4dab2ab,2023-08-18T11:10:31.291Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] PEPSONENT VEBAT 75GR /PCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,6000,2023-08-18T11:10:31.291Z
64df51a7439dc429a4dab2aa,2023-08-18T11:10:31.291Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] LIFERLOY CASET 12Y9ML SS FCSS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,5000,2023-08-18T11:10:31.291Z
64df51a7439dc429a4dab2a9,2023-08-18T11:10:31.290Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] SAJIKU TP RUMRU 2206 /PCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,6000,2023-08-18T11:10:31.290Z
64df51a7439dc429a4dab2ae,2023-08-18T11:10:31.293Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] MIE OUEN GORENG /CCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,6000,2023-08-18T11:10:31.293Z
64df51a7439dc429a4dab2af,2023-08-18T11:10:31.293Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] KRESEK PUTTH KECTL /PCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,500,2023-08-18T11:10:31.293Z
64df51a7439dc429a4dab2ac,2023-08-18T11:10:31.292Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] DM SAUS 135 EX PTS /PCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,6000,2023-08-18T11:10:31.292Z
64df51a7439dc429a4dab2ad,2023-08-18T11:10:31.292Z,12ca622a-44c5-412e-8d26-a7463221ca53.jpeg,[NOT SAJIKU TP BUMBU PCS] MIE OVEN GULAT SULTAN 700 /PCS,ae70d6adabdd5a656c81ccb12e36edfe4dcd543d6013fc29125982d45fff8025,3000,2023-08-18T11:10:31.292Z
64df5d1f439dc429a4dab2b0,2023-08-18T11:59:27.787Z,,telor/1 kg,f22e05871839177258b5a7d1a73257e3363313ee6da93c7f60a8fc1143f7a54f,29000,2023-08-18T11:59:27.787Z
64df66fb439dc429a4dab2b1,2023-08-18T12:41:31.657Z,,makan,38a6fc1e6923fbb055cd2a3afdc8bdf9bb4296d48fdeeee37b9a51ad741d89ea,6000,2023-08-18T12:41:31.657Z
64df689c439dc429a4dab2b2,2023-08-18T12:48:28.271Z,,buku atomic habits,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,35000,2023-08-18T12:48:28.271Z
64df6e14439dc429a4dab2b3,2023-08-18T13:11:48.543Z,,bensin winda,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,35000,2023-08-18T13:11:48.543Z
64df6e45439dc429a4dab2b4,2023-08-18T13:12:37.423Z,,jajan pantai,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,55000,2023-08-18T13:12:37.423Z
64df6e61439dc429a4dab2b5,2023-08-18T13:13:05.127Z,,Kabel data dan case,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,40000,2023-08-18T13:15:10.456Z
64df6ea0439dc429a4dab2b6,2023-08-18T13:14:08.377Z,,Tabung gas,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,25000,2023-08-18T13:14:52.526Z
64df734b439dc429a4dab2b7,2023-08-18T13:34:03.724Z,,ban bocor,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,23000,2023-08-18T13:34:03.724Z
64df766f439dc429a4dab2b8,2023-08-18T13:47:27.014Z,,Kuaci Rebo,ac1639f66b9f470239ae650401524f453ea106c7cf7b7ccd903d9e9cd4cc0573,14060,2023-08-18T13:47:27.014Z
64df7eac439dc429a4dab2ba,2023-08-18T14:22:36.378Z,,sate,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,19000,2023-08-18T14:22:36.378Z
64df83e3439dc429a4dab2bb,2023-08-18T14:44:51.132Z,,potong rambut,f1bff03466c8fdfa4bb85bbb202ab00f449c43509af01e04935a0308834e38b4,15000,2023-08-18T14:44:51.132Z
64df8997439dc429a4dab2bc,2023-08-18T15:09:11.640Z,,bakwan kawi,8fc86f826eddbe9904c599450ab1721bd62fcbadce453781032ec1762d9b983d,7000,2023-08-18T15:09:11.640Z
